,Job Title,Company Name,Location,Posted On,Number of Applicants,Link
190,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
191,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
192,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
193,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
194,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
195,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
196,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
197,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
198,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
199,কল সেন্টার/কাস্টমার সাপোর্ট এক্সিকিউটিভ (For Danpite Builders Pte Ltd)- Job ID - 1271030,Bdjobs.com,"Dhaka, Bangladesh",2 weeks ago,15 applicants,https://www.linkedin.com/jobs/view/3974679074/?eBP=CwEAAAGQ_0fRS3JRsGy-KtUdA-2qKTU3scatT4vb5ZRP4eaeeY1Dp8skrRFGmoGyrJvZZUI3N1EK7Zge8C4GrlJ6VwsPy4qM72frp4pVs-q_eNdeThksOi4JIAFspfbUTpXPq9Hh7X4l-I2zgaOFMXThHglOHCMoB33_7qR5o3EcJq2akd7bhCccjziCYnafv2uQynhk263ECuua7V2MxcpVVhCCtOV9y3u_mJ6gUo0p8NtXKT3M9d9oBVXKbaau7zKt-aDn5yL3PZa-72nXYxHPSDBpRDZvSClwwVN3IX1rNIEBq2yN5Xf_xRqC76bN7e7TTCXIZnDdMpWvbVs5aPd3G4-gFFwLQYEOsssFJd0yfjLBtSWwwhNkOblRVlh6mAei3WOwPP0cJNKkWfuvIFwNRcUmk6LRhzGFIiqfiCUdclMFatsHSwwTdvMUvQf_osEXZ9LoDXg9V7S5-8bGT3GznCB59FymUZw&refId=fsppKf153wciKcirKOAkUw%3D%3D&trackingId=cSSp2fezlF3ho7WIWagjTg%3D%3D&trk=flagship3_search_srp_jobs
200,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
201,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
202,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
203,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
204,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
205,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
206,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
207,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
208,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
209,Asst. Manager/ Manager (Color Lab - Dyeing) - For Fakir Knitwears Ltd. (Job ID : 1272056),Bdjobs.com,"Dhaka, Bangladesh",1 week ago,27 applicants,https://www.linkedin.com/jobs/view/3975877072/?eBP=CwEAAAGQ_0hEWdl4ra167p9sI_nQ-p329Br6yMR0Kpi_x2vML4DxUqzFzKACTRxRd5DBUj7hsU3VEmxtonSrWBmYsD7X08dDNrFh6keXhfz6b7y_OT8zOZ4W8rNaSBcp16RR6wyL9c3DxHQfQvR6n9KPGJkx15DFg9LEXntufU71zgY7pcYP7w89MEAAQ6qRLBMs81QVaD4kwrMSGp6PCR5qnNkNluuQVb2AcXuDmqE-agCEQJJAr1ms2I4tkxSKyt08p7JpQ_f-w7YveZcpNvkia_x2XRN5uDEPbVPwsVHhcinWVnoo_oQv8-rk9ycdKJ3S0FhHBj__HZS7RGkLYmK4fQDCQqwIw2zi-lIK9H4Hd6fp7MPZLbt0hHdR3q921yZ4Li9cbZm6ElGeEhMD9rGoLkozgFV5dWFi5jnlCzAM-km3S7nqHFWVFI4mZW8t09eekmaSlvtzS0QELU1fhKVZufwRJ8ZUrE9W&refId=DH73cpbmUk4aGEq4yssoTA%3D%3D&trackingId=O%2B0OX1Q%2BO0HFMSW6IEvH4w%3D%3D&trk=flagship3_search_srp_jobs
